platter;talerz;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:platter;A:222;A:;A:222;A:;A:222;A:
portable;przenośny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:portable;A:222;A:;A:222;A:;A:222;A:
positioning;pozycjonowanie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:positioning;A:222;A:;A:222;A:;A:222;A:
power connector;złącze zasilania;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:power connector;A:222;A:;A:222;A:;A:222;A:
power cord;kabel zasilający;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:power cord;A:222;A:;A:222;A:;A:222;A:
power source;źródło energii;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:power source;A:222;A:;A:222;A:;A:222;A:
power supply unit;zasilacz;power pack;PSU;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:power supply unit;A:222;A:power pack;A:222;A:PSU;A:222;A:
primary storage unit;podstawowa jednostka pamięci;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:primary storage unit;A:222;A:;A:222;A:;A:222;A:
printed circuit board;płytka drukowana;PCB;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:printed circuit board;A:222;A:PCB;A:222;A:;A:222;A:
quad-core CPU;czterordzeniowy procesor;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:quad-core CPU;A:222;A:;A:222;A:;A:222;A:
RAM slot;gniazdo RAM;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:RAM slot;A:222;A:;A:222;A:;A:222;A:
read/write head;głowica zapisu i odczytu;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:read/write head;A:222;A:;A:222;A:;A:222;A:
read-only memory;pamięć tylko do odczytu, pamięć stała, pamięć ROM;ROM;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:read-only memory;A:222;A:ROM;A:222;A:;A:222;A:
register;rejestr;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:register;A:222;A:;A:222;A:;A:222;A:
ROM chip;kość pamięci ROM;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:ROM chip;A:222;A:;A:222;A:;A:222;A:
rewrite;ponownie zapisać;to rewrite;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:rewrite;A:222;A:to rewrite;A:222;A:;A:222;A:
SATA connector;złącze SATA;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:SATA connector;A:222;A:;A:222;A:;A:222;A:
serial ATA;interfejs szeregowy umożliwiający podłączanie pamięci masowych/szeregowa magistrala komputerowa służąca do komunikacji między adapterami magistrali hosta a urządzeniami pamięci masowej;SATA;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:serial ATA;A:222;A:SATA;A:222;A:;A:222;A:
single core CPU;jednordzeniowy procesor;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:single core CPU;A:222;A:;A:222;A:;A:222;A:
slot;gniazdo;socket;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:slot;A:222;A:socket;A:222;A:;A:222;A:
small computer system interface;interfejs małych systemów komputerowych;SCSI;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:small computer system interface;A:222;A:SCSI;A:222;A:;A:222;A:
sound card;karta dźwiękowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:sound card;A:222;A:;A:222;A:;A:222;A:
southbridge;mostek południowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:southbridge;A:222;A:;A:222;A:;A:222;A:
spin;obracać;to spin;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:spin;A:222;A:to spin;A:222;A:;A:222;A:
spindle;wrzeciono;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:spindle;A:222;A:;A:222;A:;A:222;A:
spreadsheet;arkusz kalkulacyjny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:spreadsheet;A:222;A:;A:222;A:;A:222;A:
storage capacity;pojemność pamięci;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:storage capacity;A:222;A:;A:222;A:;A:222;A:
storage medium;nośnik danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:storage medium;A:222;A:;A:222;A:;A:222;A:
storage unit;jednostka pamięci;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:storage unit;A:222;A:;A:222;A:;A:222;A:
system memory;pamięć systemowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:system memory;A:222;A:;A:222;A:;A:222;A:
system unit;jednostka systemowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:system unit;A:222;A:;A:222;A:;A:222;A:
trace;ścieżka;track;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:trace;A:222;A:track;A:222;A:;A:222;A:
USB flash drive;pamięć USB;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:USB flash drive;A:222;A:;A:222;A:;A:222;A:
video card;karta wideo;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:video card;A:222;A:;A:222;A:;A:222;A:
volatile memory;pamięć ulotna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:volatile memory;A:222;A:;A:222;A:;A:222;A:
4. Computer networks;4. Computer networks;4. Computer networks;4. Computer networks;4. Computer networks;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:4. Computer networks;A:222;A:4. Computer networks;A:222;A:4. Computer networks;A:222;A:4. Computer networks
wire;przewód;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wire;A:222;A:;A:222;A:;A:222;A:
American National Standards Institute;Amerykański Narodowy Instytut Normalizacyjny;ANSI;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:American National Standards Institute;A:222;A:ANSI;A:222;A:;A:222;A:
assign;przypisać, przydzielić;to assign;assign;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:assign;A:222;A:to assign;A:222;A:assign;A:222;A:
baseband system;system transmisji w paśmie podstawowym;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:baseband system;A:222;A:;A:222;A:;A:222;A:
bear in mind;pamiętać/mieć coś na uwadze;to bear in mind;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:bear in mind;A:222;A:to bear in mind;A:222;A:;A:222;A:
boot;rozruch;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:boot;A:222;A:;A:222;A:;A:222;A:
broadband system;system szerokopasmowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:broadband system;A:222;A:;A:222;A:;A:222;A:
bus network;sieć o topologii magistrali;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:bus network;A:222;A:;A:222;A:;A:222;A:
bus;magistralia;trunk;backbone;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:bus;A:222;A:trunk;A:222;A:backbone;A:222;A:
cabling;obablowanie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:cabling;A:222;A:;A:222;A:;A:222;A:
campus area network;sieć uczelniana;CAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:campus area network;A:222;A:CAN;A:222;A:;A:222;A:
centralized communications point;scentralizowany punkt komunikacyjny;centralised communications point;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:centralized communications point;A:222;A:centralised communications point;A:222;A:;A:222;A:
circular communication path;ścieżka komunikacyjna w kształcie okręgu;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:circular communication path;A:222;A:;A:222;A:;A:222;A:
client;klient;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:client;A:222;A:;A:222;A:;A:222;A:
client/server network;sieć typu klient-serwer;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:client/server network;A:222;A:;A:222;A:;A:222;A:
closed loop;zamknięta pętla;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:closed loop;A:222;A:;A:222;A:;A:222;A:
coaxial cable;kabel koncentryczny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:coaxial cable;A:222;A:;A:222;A:;A:222;A:
common user network;sieć ogólnie dostępna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:common user network;A:222;A:;A:222;A:;A:222;A:
communication link;łącze komunikacyjne;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:communication link;A:222;A:;A:222;A:;A:222;A:
communication path;ścieżka komunikacyjna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:communication path;A:222;A:;A:222;A:;A:222;A:
communication protocol;protokół komunikacyjny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:communication protocol;A:222;A:;A:222;A:;A:222;A:
computer network topology;topologia sieci komputerowej;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:computer network topology;A:222;A:;A:222;A:;A:222;A:
computer network;sieć komputerowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:computer network;A:222;A:;A:222;A:;A:222;A:
copper wire;miedziany przewód;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:copper wire;A:222;A:;A:222;A:;A:222;A:
coupler;łącznik;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:coupler;A:222;A:;A:222;A:;A:222;A:
decrypt;deszyfrować;to decrypt;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:decrypt;A:222;A:to decrypt;A:222;A:;A:222;A:
disparate company sites;siedziby firmy w różnych lokalizacjach;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:disparate company sites;A:222;A:;A:222;A:;A:222;A:
disruption;zakłócenie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:disruption;A:222;A:;A:222;A:;A:222;A:
dynamic host configuration protocol;protokół DHCP/protokół dynamicznego;DHCP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:dynamic host configuration protocol;A:222;A:DHCP;A:222;A:;A:222;A:
encrypt;zaszyfrować;to encrypt;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:encrypt;A:222;A:to encrypt;A:222;A:;A:222;A:
enterprise private network;prywatna sieć przedsiębiorstwa;EPN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:enterprise private network;A:222;A:EPN;A:222;A:;A:222;A:
Ethernet standard;standard Ethernet;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:Ethernet standard;A:222;A:;A:222;A:;A:222;A:
expansion card;karta rozszerzenia;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:expansion card;A:222;A:;A:222;A:;A:222;A:
expansion slot;gniazdo rozszerzające;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:expansion slot;A:222;A:;A:222;A:;A:222;A:
fibre-optic cable;kabel światłowodowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:fibre-optic cable;A:222;A:;A:222;A:;A:222;A:
file transfer protocol;protokół FTP/ protokół przesyłania plików;FTP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:file transfer protocol;A:222;A:FTP;A:222;A:;A:222;A:
fully connected network;sieć w pełni połączona;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:fully connected network;A:222;A:;A:222;A:;A:222;A:
guideline;wytyczna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:guideline;A:222;A:;A:222;A:;A:222;A:
high-frequency RF signal;sygnał radiowy wysokiej częstotliwości;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:high-frequency RF signal;A:222;A:;A:222;A:;A:222;A:
high-performance network;sieć o wysokiej wydajności;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:high-performance network;A:222;A:;A:222;A:;A:222;A:
high-speed network;sieć o dużej szybkości transmisji danych;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:high-speed network;A:222;A:;A:222;A:;A:222;A:
home area network;sieć domowa;HAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:home area network;A:222;A:HAN;A:222;A:;A:222;A:
host bus adapter;adapter magistrali hosta;HBA;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:host bus adapter;A:222;A:HBA;A:222;A:;A:222;A:
host computer;komputer główny/komputer macierzysty;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:host computer;A:222;A:;A:222;A:;A:222;A:
hub;koncentrator;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:hub;A:222;A:;A:222;A:;A:222;A:
in short;pokrótce;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:in short;A:222;A:;A:222;A:;A:222;A:
inexpensive;niedrogi;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:inexpensive;A:222;A:;A:222;A:;A:222;A:
inoperable;nienadający się do użytku;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:inoperable;A:222;A:;A:222;A:;A:222;A:
Institute of Electrical and Electronics Engineers;Instytut Inżynierów Elektryków i Elektroników;IEEE;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:Institute of Electrical and Electronics Engineers;A:222;A:IEEE;A:222;A:;A:222;A:
internet protocol;protokół internetowy;IP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:internet protocol;A:222;A:IP;A:222;A:;A:222;A:
IP address;adres IP;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:IP address;A:222;A:;A:222;A:;A:222;A:
IrDA;standard umożliwiający transmisję danych w podczerwieni/IrDA;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:IrDA;A:222;A:;A:222;A:;A:222;A:
layer two tunnelling protocol;protokół L2TP;L2TP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:layer two tunnelling protocol;A:222;A:L2TP;A:222;A:;A:222;A:
local area network;lokalna sieć komputerowa;LAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:local area network;A:222;A:LAN;A:222;A:;A:222;A:
to be made up of sth;składać się z czegoś;made up;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:to be made up of sth;A:222;A:made up;A:222;A:;A:222;A:
mesh network;sieć kratowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:mesh network;A:222;A:;A:222;A:;A:222;A:
metropolitan area network;miejska sieć komputerowa;MAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:metropolitan area network;A:222;A:MAN;A:222;A:;A:222;A:
move about;poruszać się;to move about;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:move about;A:222;A:to move about;A:222;A:;A:222;A:
network adapter;adapter sieciowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network adapter;A:222;A:;A:222;A:;A:222;A:
network architecture;architektura sieci;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network architecture;A:222;A:;A:222;A:;A:222;A:
network operating system;sieciowy system operacyjny;NOS;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network operating system;A:222;A:NOS;A:222;A:;A:222;A:
network resources;zasoby sieciowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network resources;A:222;A:;A:222;A:;A:222;A:
network standard;standard sieciowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:network standard;A:222;A:;A:222;A:;A:222;A:
nickname;pseudonim;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:nickname;A:222;A:;A:222;A:;A:222;A:
node;węzeł;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:node;A:222;A:;A:222;A:;A:222;A:
obstacle;przeszkoda;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:obstacle;A:222;A:;A:222;A:;A:222;A:
partial mesh network;częściowa sieć kratowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:partial mesh network;A:222;A:;A:222;A:;A:222;A:
peer-to-peer network;sieć równorzędna/sieć typu każdy z każdym;P2P;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:peer-to-peer network;A:222;A:P2P;A:222;A:;A:222;A:
personal area network;sieć prywatna;PAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:personal area network;A:222;A:PAN;A:222;A:;A:222;A:
point-to-point tunnelling protocol;protokół PPTP;PPTP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:point-to-point tunnelling protocol;A:222;A:PPTP;A:222;A:;A:222;A:
protocol;protokół;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:protocol;A:222;A:;A:222;A:;A:222;A:
radio-frequency identification;system identyfikacji radiowej;RFID;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:radio-frequency identification;A:222;A:RFID;A:222;A:;A:222;A:
receiving device;urządzenie odbiorcze;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:receiving device;A:222;A:;A:222;A:;A:222;A:
remote connection;połączdenie zdalne;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:remote connection;A:222;A:;A:222;A:;A:222;A:
remote station;stacja zdalna;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:remote station;A:222;A:;A:222;A:;A:222;A:
request;żądanie;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:request;A:222;A:;A:222;A:;A:222;A:
response;odpowiedź;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:response;A:222;A:;A:222;A:;A:222;A:
ring network;sieć o topologii pierścienia;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:ring network;A:222;A:;A:222;A:;A:222;A:
route;kierować;to route;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:route;A:222;A:to route;A:222;A:;A:222;A:
router;ruter;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:router;A:222;A:;A:222;A:;A:222;A:
scope;zasięg (sieci);scofe of network;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:scope;A:222;A:scofe of network;A:222;A:;A:222;A:
secure socket layer;protokół SSL;SSL;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:secure socket layer;A:222;A:SSL;A:222;A:;A:222;A:
sending device;urządzenie nadawcze;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:sending device;A:222;A:;A:222;A:;A:222;A:
server;serwer;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:server;A:222;A:;A:222;A:;A:222;A:
shared key;klucz współdzielony;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:shared key;A:222;A:;A:222;A:;A:222;A:
shared storage;współdzielona pamięć;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:shared storage;A:222;A:;A:222;A:;A:222;A:
shielded twisted pair cable;skrętka ekranowana;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:shielded twisted pair cable;A:222;A:;A:222;A:;A:222;A:
single site;jedno miejsce;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:single site;A:222;A:;A:222;A:;A:222;A:
storage area network;sieć pamięci masowych;SAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:storage area network;A:222;A:SAN;A:222;A:;A:222;A:
storage area;obszar składowania;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:storage area;A:222;A:;A:222;A:;A:222;A:
storage resources;zasoby pamięci;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:storage resources;A:222;A:;A:222;A:;A:222;A:
subset;podzbiór;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:subset;A:222;A:;A:222;A:;A:222;A:
switch;przełącznik;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:switch;A:222;A:;A:222;A:;A:222;A:
T-connector;trójnik;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:T-connector;A:222;A:;A:222;A:;A:222;A:
sum up;reasumując;to sum up;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:sum up;A:222;A:to sum up;A:222;A:;A:222;A:
token ring;topologia token ring;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:token ring;A:222;A:;A:222;A:;A:222;A:
transmission control protocol/internet protocol;protokół sterowania transmisją w sieci/protokół TCP/IP;TCP/IP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:transmission control protocol/internet protocol;A:222;A:TCP/IP;A:222;A:;A:222;A:
transport layer security protocol;protokół TLS;TLS protocol;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:transport layer security protocol;A:222;A:TLS protocol;A:222;A:;A:222;A:
transport layer security;zabezpieczenia warstwy transportowej;TLS;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:transport layer security;A:222;A:TLS;A:222;A:;A:222;A:
ultra wideband;technologia UWB;UWB;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:ultra wideband;A:222;A:UWB;A:222;A:;A:222;A:
unshielded twisted pair cable;skrętka nieekranowana;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:unshielded twisted pair cable;A:222;A:;A:222;A:;A:222;A:
virtual private network;wirtualna sieć prywatna;VPN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:virtual private network;A:222;A:VPN;A:222;A:;A:222;A:
wide area network;rozległa sieć komputerowa;WAN;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wide area network;A:222;A:WAN;A:222;A:;A:222;A:
Wi-Fi base station;stacja bazowa wi-fi;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:Wi-Fi base station;A:222;A:;A:222;A:;A:222;A:
wired connection;połączenie przewodowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wired connection;A:222;A:;A:222;A:;A:222;A:
wireless application protocol;protokół aplikacji bezprzewodowych;WAP;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wireless application protocol;A:222;A:WAP;A:222;A:;A:222;A:
wireless client;klient sieci bezprzewodowej;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wireless client;A:222;A:;A:222;A:;A:222;A:
wireless connection;połączenie bezprzewodowe;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wireless connection;A:222;A:;A:222;A:;A:222;A:
wireless network;sieć bezprzewodowa;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wireless network;A:222;A:;A:222;A:;A:222;A:
wireless networking equipment;bezprzewodowy sprzęt sieciowy;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:wireless networking equipment;A:222;A:;A:222;A:;A:222;A:
5. What's so big about big data?;5. What's so big about big data?;5. What's so big about big data?;5. What's so big about big data?;5. What's so big about big data?;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:5. What's so big about big data?;A:222;A:5. What's so big about big data?;A:222;A:5. What's so big about big data?;A:222;A:5. What's so big about big data?
worldwide interoperability for microwave access;technologia WiMAX;WiMAX;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:worldwide interoperability for microwave access;A:222;A:WiMAX;A:222;A:;A:222;A:
analytical algorithm;algorytm analityczny;;;;;;#REF!;#REF!;A:111;#REF!;A:111;#REF!;A:111;#REF!;A:333;A:analytical algorithm;A:222;A:;A:222;A:;A:222;A:
